id,user,text,rating,likes,app_version,date,text_length,vader_sentiment,emotion,readability,contains_bug_keywords,contains_request_keywords,topic,topic_prob,merged_topic,merged_topic_label,pain_point
7281f43a-1228-49ec-a132-011af2166634,A Google user,Good,5,0,,2025-07-25 14:28:10,4,0.4404,neutral,121.22000000000003,False,False,0,1.0,0.0,positive feedback,False
293fc894-ce21-4ee6-90ab-bb2f2da5dde5,A Google user,ak number game h bhai log ✌😎,5,0,18.3.1,2025-07-25 14:24:49,28,0.7579,neutral,102.045,False,False,1,1.0,1.0,game quality comments,False
8bef76fc-35fc-479c-a133-288efa6d70b6,A Google user,not working ads reward plz solve chest box I can't see ads,1,0,18.3.1,2025-07-25 14:17:41,58,-0.2259,sadness,95.955,False,False,-1,0.0,,Unknown,False
c3b7ea69-d709-45e9-9b16-3358d6950526,A Google user,good👍,5,0,18.2.2,2025-07-25 14:17:33,5,0.4404,neutral,121.22000000000003,False,False,3,1.0,2.0,emojis and non-english words,False
edbf19fb-d9f2-4873-807d-cc25b0d32861,A Google user,good game,5,0,18.3.1,2025-07-25 14:12:39,9,0.4404,joy,120.20500000000001,False,False,5,1.0,4.0,positive game reviews,False
38566e07-2626-4a8f-bdef-fbfd24b2b226,A Google user,excellent,5,0,18.3.1,2025-07-25 14:06:16,9,0.5719,joy,-47.97999999999996,False,False,45,1.0,0.0,positive feedback,False
851e8c88-bc65-4685-adb0-b5e1631564ca,A Google user,good,5,0,18.3.1,2025-07-25 14:02:03,4,0.4404,neutral,121.22000000000003,False,False,0,1.0,0.0,positive feedback,False
8403e872-b011-48ad-908b-0aef4007b846,A Google user,This game is good but Too many ads.. i unistalled this app. first of all stop the ads in this game.....,1,0,18.2.2,2025-07-25 14:01:44,103,-0.2144,sadness,111.10142857142858,False,False,61,0.9959367005306639,6.0,excessive ads complaints,True
a6bff9e1-f451-4346-92ab-ba2ccb3e1456,A Google user,very good game,5,0,18.3.1,2025-07-25 14:01:21,14,0.4927,joy,90.99000000000004,False,False,23,1.0,4.0,positive game reviews,False
641944b6-886e-4e8c-9ed0-c24e327437e1,A Google user,"We played your carrom game without hearing it, but if you continue to allow hackers, no one will play this game anymore. It will be unpleasant.",1,0,18.3.1,2025-07-25 13:49:30,143,-0.2023,disgust,73.24769230769233,False,False,103,1.0,79.0,"""hackers in carrom game""",True
2e6156bb-902b-4ee4-922f-16e21592c388,A Google user,nice,5,0,18.3.1,2025-07-25 13:25:35,4,0.4215,neutral,121.22000000000003,False,False,17,1.0,0.0,positive feedback,False
12420e85-d407-436a-b00d-c99d7e1d84db,A Google user,nice,3,0,18.2.2,2025-07-25 13:22:50,4,0.4215,neutral,121.22000000000003,False,False,17,0.5620975274476668,0.0,positive feedback,False
ff4837c0-419b-48c3-83ad-9c465f7e232d,A Google user,add ke vaja se tumara game bakwas hai no need to play cheap game like this,1,0,,2025-07-25 13:22:16,74,0.4019,joy,90.13250000000001,False,True,1,1.0,1.0,game quality comments,False
8839ee13-6fa1-4607-814c-fcacad59b9f3,A Google user,"I play this game regularly..it's an awesome game! However, sometimes it lags a little, and I suspect there are some hacker players exploiting the game. The most annoying part is the ads, they’re really frustrating. I also play it offline, and the experience is excellent!",4,0,18.3.1,2025-07-25 13:13:51,271,-0.2515,joy,64.22000000000003,False,False,-1,0.0,,Unknown,False
7949625b-94db-4863-bc72-cff1bb153110,A Google user,it's an excellent game like just it had so many awards that was awful and grateful and in carrom I saw the new thing launched that was the trails the trails were launched in carrom was a great trails ever and on carrom we can play and chat with friends also,5,0,,2025-07-25 13:03:22,257,0.9642,disgust,52.22294117647063,False,False,24,0.44254921479847553,18.0,"""carrom game appreciation""",False
c2d6638c-2cc8-4157-b53c-4bb0e97ec39e,A Google user,😍,5,0,18.2.1,2025-07-25 13:03:17,1,0.4588,neutral,0.0,False,False,3,1.0,2.0,emojis and non-english words,False
877aee0f-84be-43f2-9b3d-be1cb4f53951,A Google user,super,5,0,18.3.1,2025-07-25 12:56:41,5,0.5994,neutral,36.62000000000003,False,False,6,1.0,5.0,positive experience,False
dddba3a0-bdd6-4284-b323-9a92e614a91a,A Google user,👍..,5,0,18.2.2,2025-07-25 12:50:26,3,0.0,neutral,0.0,False,False,3,1.0,2.0,emojis and non-english words,False
3f3e844f-a311-4ed6-91fa-05e69e105367,A Google user,good 😊😊😊,5,0,18.2.2,2025-07-25 12:38:38,8,0.9633,neutral,121.22000000000003,False,False,9,0.7080897538262375,0.0,positive feedback,False
39d9f9d2-a9da-4547-95da-0318a1d76c08,A Google user,good,5,0,18.2.2,2025-07-25 12:34:57,4,0.4404,neutral,121.22000000000003,False,False,0,1.0,0.0,positive feedback,False
fce84b37-35ce-447e-9a31-b4d4941927f2,A Google user,game is super,5,0,,2025-07-25 12:31:38,13,0.5994,surprise,90.99000000000004,False,False,14,0.43530915571441,11.0,super game reviews,False
924abb23-28d3-4de0-9414-d8c7433aa333,A Google user,five star ⭐⭐⭐⭐⭐ Sk Arsad,5,0,18.2.2,2025-07-25 12:27:13,24,0.0,neutral,97.025,False,False,56,1.0,44.0,star rating discussion,False
25a20c3e-d8cf-47d2-a854-763fc2e0190e,A Google user,thank you,4,0,18.3.1,2025-07-25 12:16:54,9,0.3612,neutral,120.20500000000001,False,False,76,1.0,58.0,expressions of gratitude,False
e7084f4f-cc53-421e-b504-0fcc2c877361,A Google user,very good game,5,0,18.3.1,2025-07-25 12:15:26,14,0.4927,joy,90.99000000000004,False,False,23,0.40448332028268363,4.0,positive game reviews,False
8057e872-0a7c-4a7c-a4d7-6e58ddef9999,A Google user,so good game,5,0,18.3.1,2025-07-25 12:10:10,12,0.4927,joy,119.19000000000003,False,False,98,1.0,4.0,positive game reviews,False
bd776ba9-35e2-4ab8-b11e-a12b76d18798,A Google user,Good game,5,0,18.3.1,2025-07-25 12:09:24,9,0.4404,joy,120.20500000000001,False,False,5,1.0,4.0,positive game reviews,False
c7bcaf69-c059-4243-a6e5-a2bb9bbdde17,A Google user,good game I request to give me free trails,5,0,18.3.1,2025-07-25 12:06:13,42,0.7351,neutral,103.70000000000002,False,True,-1,0.0,,Unknown,False
20161ff1-6d7c-4a1d-88e4-fa152d23ad73,A Google user,You should update an exact arrow mark feature like original carrom board on delhi lounge & paris stage also on remaing place( country)special where it is not available .,3,0,,2025-07-25 12:02:46,169,0.5859,sadness,41.56333333333336,False,True,97,1.0,74.0,carrom board features,False
93f8f8af-851b-4bbf-9346-500770750b01,A Google user,Too many ads it is irritating,1,0,18.2.2,2025-07-25 11:59:02,29,-0.4588,anger,59.745000000000005,False,False,102,1.0,78.0,excessive advertisements,True
c18eb1e2-92b0-44aa-9bae-e246c3d9199d,A Google user,ultimate,5,0,18.3.1,2025-07-25 11:53:35,8,0.0,neutral,-47.97999999999996,False,False,6,1.0,5.0,positive experience,False
5ed9e76a-0bed-4422-a3b1-e67ab0a59319,A Google user,nice game 🎯🫶🏻💗,5,0,18.2.2,2025-07-25 11:52:03,14,0.8271,joy,120.20500000000001,False,False,22,0.9695493609188186,17.0,nice game appreciation,False
62610c5d-f7b6-444d-b4f2-9be3fe3b518f,A Google user,nice,5,0,18.2.2,2025-07-25 11:51:42,4,0.4215,neutral,121.22000000000003,False,False,2,1.0,0.0,positive feedback,False
8ded5890-149b-474e-81d3-3274b1ff91f0,A Google user,very nice game and so very interesting ☺️☺️,5,0,18.2.1,2025-07-25 11:47:46,43,0.917,joy,66.7871428571429,False,False,41,0.5990414521275286,33.0,"""interesting game experience""",False
1761ca69-580a-4b6d-8b27-750d7e2d731c,A Google user,My favourite game,4,0,18.3.1,2025-07-25 11:40:10,17,0.0,joy,62.79000000000002,False,False,86,1.0,64.0,favorite game praise,False
1a8d1886-f0c1-439e-b265-3e1c6b657ff3,A Google user,bad apps i can not used properly,1,0,18.3.1,2025-07-25 11:34:56,32,-0.5423,sadness,90.95857142857145,False,False,27,1.0,20.0,app functionality issues,False
fde1715e-7817-4908-a39f-9c1c12f005b7,A Google user,nice,5,0,18.3.1,2025-07-25 11:34:44,4,0.4215,neutral,121.22000000000003,False,False,2,1.0,0.0,positive feedback,False
f0263c64-da84-4aa2-86f2-97c6e7c16a8b,A Google user,very nice,5,0,18.2.2,2025-07-25 11:30:21,9,0.4754,joy,77.90500000000002,False,False,36,0.5758269102241775,29.0,very nice reviews,False
6d361075-869c-44d4-ae09-2cad3a483206,A Google user,Very Disgusting Adds. this game not only use adult. Shame on me..,1,0,18.3.1,2025-07-25 11:29:16,65,-0.7778,disgust,82.92500000000001,False,True,32,0.8162779788858361,25.0,inappropriate and excessive ads,True
d6bf6a62-e46e-4fa0-91d6-48df40db61b9,A Google user,bro remove the dirtiest add my father saw that on if baddest add and no I m not playing it,2,0,18.3.1,2025-07-25 11:22:25,90,-0.7345,disgust,76.55500000000004,False,True,32,0.7529398214631331,25.0,inappropriate and excessive ads,True
002afce2-87dd-4e1d-a126-709ebfae59ae,A Google user,wow nice game,5,0,18.3.1,2025-07-25 11:19:04,13,0.765,surprise,119.19000000000003,False,False,4,1.0,3.0,nice game reviews,False
1b79f690-9ee9-43c9-bc04-e1c40809c879,A Google user,BAAP GAME HAI YE,5,0,,2025-07-25 11:17:11,16,0.0,neutral,118.17500000000001,False,False,1,1.0,1.0,game quality comments,False
1245df75-73c9-4f8d-b957-6210583a99b6,A Google user,exlent po,5,0,18.3.1,2025-07-25 11:15:05,9,-0.5574,neutral,77.90500000000002,False,False,72,1.0,55.0,praise for app performance,False
cb5b50f2-3eed-426b-ae4d-c7530d0ce759,A Google user,good,5,0,18.2.2,2025-07-25 11:13:30,4,0.4404,neutral,121.22000000000003,False,False,0,1.0,0.0,positive feedback,False
a606aba4-9bbb-4f7c-b247-d40a91ff0d53,A Google user,so happy gems,5,0,7.1.1,2025-07-25 11:10:38,13,0.6115,joy,90.99000000000004,False,False,87,1.0,65.0,gem appreciation,False
0adaff5a-4cd2-4b88-8db2-14861b7ae191,A Google user,nice game and play with the same time,5,0,18.3.1,2025-07-25 11:07:18,37,0.6369,joy,114.11500000000001,False,False,34,0.31866331836454825,27.0,time-passing games,False
95e68e70-99db-4aef-8cf4-143b497beff5,A Google user,super 👌,5,0,18.2.2,2025-07-25 10:53:05,7,0.876,neutral,36.62000000000003,False,False,25,1.0,19.0,"""super wow reactions""",False
05b7135e-eed1-4fcd-bd28-dbafb1075479,A Google user,carrom board,5,0,,2025-07-25 10:48:22,12,0.0,neutral,77.90500000000002,False,False,97,1.0,74.0,carrom board features,False
4e2af5f3-8c45-4aa0-8529-74d9cf3c6b5a,A Google user,super 😍,5,0,18.2.2,2025-07-25 10:48:05,7,0.7845,neutral,36.62000000000003,False,False,25,1.0,19.0,"""super wow reactions""",False
a6d18f1b-0378-4c66-b661-ae0466a1352f,A Google user,when I fell bored this game was amazing 🤩,5,0,18.3.1,2025-07-25 10:45:01,41,0.4019,joy,92.965,False,False,26,0.9492601319320523,4.0,positive game reviews,False
a797b266-8086-4db8-82eb-7c3cee0fcc51,A Google user,best 💯 too good game,5,0,18.3.1,2025-07-25 10:33:34,20,0.7964,joy,118.17500000000001,False,False,79,1.0,9.0,best game reviews,False
cb26ee54-0240-4228-85b7-c739c93aecea,A Google user,nice gems in India,5,0,18.2.2,2025-07-25 10:32:53,18,0.4215,neutral,75.87500000000001,False,False,87,1.0,65.0,gem appreciation,False
818253ba-e8da-4164-91ac-bec1f3f3083a,A Google user,to much ads while playing after every game . this is very frustrating . getting everytime pop up for events this is not . getting bad experience. look into it and solve this. otherwise game is good .,2,0,18.2.2,2025-07-25 10:26:06,199,0.6318,sadness,71.69509803921571,False,False,61,1.0,6.0,excessive ads complaints,True
854fb04a-aab5-44fc-8210-184a97b1dd12,A Google user,good progress,5,0,18.2.1,2025-07-25 10:25:51,13,0.6908,neutral,77.90500000000002,False,False,20,0.21216301331677279,16.0,positive feedback and suggestions,False
13b2b495-fc7e-4d04-889c-0ec9d2ffd6cd,A Google user,nice game for me,5,0,18.2.2,2025-07-25 10:20:01,16,0.4215,joy,118.17500000000001,False,False,4,1.0,3.0,nice game reviews,False
3b12be97-22b6-4f46-8097-94cc3e3b2fd4,A Google user,wow,5,0,18.2.2,2025-07-25 10:18:35,3,0.5859,surprise,121.22000000000003,False,False,28,0.8646672015738391,21.0,"""expressions of amazement""",False
88ae6ced-c29a-4b1e-ad76-a7ce0db63515,A Google user,good,4,0,,2025-07-25 10:18:21,4,0.4404,neutral,121.22000000000003,False,False,0,1.0,0.0,positive feedback,False
5ba774e8-d5db-4ce1-8f94-de99610e6198,A Google user,good app but adds problem,2,0,18.2.2,2025-07-25 10:16:20,25,-0.3818,sadness,100.24000000000002,False,True,27,1.0,20.0,app functionality issues,False
a4f54a8f-8b9d-479a-9022-fc996b523f86,A Google user,Best Game,5,0,18.3.1,2025-07-25 10:11:41,9,0.6369,neutral,120.20500000000001,False,False,12,0.9000578210241212,9.0,best game reviews,False
dd75e6e8-b304-41ee-97ea-8b5c17779368,A Google user,played 4 games on 5th game with highest bet unable to move the sticker,1,0,18.3.1,2025-07-25 10:10:53,70,0.34,sadness,83.85357142857143,False,False,55,1.0,43.0,gameplay issues and updates,True
bd0f48b8-28cb-4736-91ea-f1f1679b31c3,A Google user,my favourite game,5,0,,2025-07-25 10:09:45,17,0.0,joy,62.79000000000002,False,False,86,1.0,64.0,favorite game praise,False
40961e3f-16ad-47ed-bb41-c9cd71f14f62,A Google user,yas,5,0,18.2.1,2025-07-25 10:08:29,3,0.0,neutral,121.22000000000003,False,False,99,0.8780681564958656,75.0,positive short responses,False
b5a2d22b-383c-44e9-952a-49ab9018b7fa,A Google user,nice,4,0,18.3.1,2025-07-25 10:06:05,4,0.4215,neutral,121.22000000000003,False,False,2,1.0,0.0,positive feedback,False
42941f80-ef7f-48e3-8b79-1bbe2110813e,A Google user,such a original carrom game feel,5,0,18.1.2,2025-07-25 10:04:54,32,0.3182,joy,59.745000000000005,False,False,24,0.6757153039047821,18.0,"""carrom game appreciation""",False
d7075839-0d3e-4e0d-9af9-b80441cf0a07,A Google user,This is very good game and I always play in sao Paulo,5,0,18.3.1,2025-07-25 10:04:53,53,0.6801,joy,88.905,False,False,-1,0.0,,Unknown,False
f48d2ef1-0480-4ad9-bcab-771398eceabe,A Google user,Very poor,2,0,18.3.1,2025-07-25 10:03:56,9,-0.5256,sadness,77.90500000000002,False,False,58,0.43388598061465566,46.0,negative reviews,True
213fa2b0-92b8-43f1-aa07-6051287e7795,A Google user,nice,5,0,18.2.2,2025-07-25 09:56:52,4,0.4215,neutral,121.22000000000003,False,False,2,1.0,0.0,positive feedback,False
cb200cfd-e966-4675-baac-4bf474f1daa5,A Google user,Good 😸😸😸😁😁😁🙆🙆🙆💩💩,5,0,,2025-07-25 09:56:00,16,0.9874,neutral,121.22000000000003,False,False,42,0.11853357890221196,4.0,positive game reviews,False
4523a99f-bd09-4efb-bf8f-80046940537d,A Google user,carrom acha game hai,1,0,18.3.0,2025-07-25 09:53:11,20,0.0,joy,97.025,False,False,1,1.0,1.0,game quality comments,False
ffb8cf97-9e89-4052-98bf-4964521992c3,A Google user,Total 7 game i didn't get chance and lost 3.5M coins at Singapore plaza of 500k i request to miniclip for giving first chance if anyone not have so much coins then we can be a high level player 💪 i recharged of 5M coins and lost so much pls miniclip pls 🙏🙏,1,0,,2025-07-25 09:52:32,256,-0.0159,sadness,73.12897058823532,False,True,-1,0.0,,Unknown,False
a382e5d4-298f-4bc7-80ec-194a9b885a36,A Google user,so nice game,5,0,18.3.1,2025-07-25 09:48:07,12,0.4754,joy,119.19000000000003,False,False,98,1.0,4.0,positive game reviews,False
19fd45bc-41cd-455f-81df-8f3a207177a9,A Google user,wow nice game very verry good,5,0,18.2.2,2025-07-25 09:47:58,29,0.8683,surprise,87.94500000000002,False,False,21,0.05157173025586361,17.0,nice game appreciation,False
e33e4db8-bfb9-4f0e-a59e-c2b4f64f0f1e,A Google user,best game and amigin lest go,5,0,,2025-07-25 09:28:10,28,0.6369,neutral,102.045,False,False,12,0.6812061441481551,9.0,best game reviews,False
a4eef260-5172-447f-95a9-d383a9e8aabb,A Google user,Game is good but to many hacker waste of time in playing with hacker so I deleted the game,1,0,18.3.1,2025-07-25 09:28:07,90,-0.1406,sadness,76.2342105263158,False,False,8,0.7383822806338641,7.0,concerns about hackers,True
971b3efd-6cef-4d49-adaa-f7dc709d5591,A Google user,"very bad game all things are scripted , there is no fair gameplay hackers come and we don't even get a chance to play , first they will give you win and they make you lose after you get addicted",1,0,,2025-07-25 09:19:56,194,-0.0657,anger,65.85447368421055,False,True,8,0.6820626979814535,7.0,concerns about hackers,True
29a74ded-d2fa-458c-b0ce-32ae50776b00,A Google user,super,4,0,18.2.2,2025-07-25 09:19:06,5,0.5994,neutral,36.62000000000003,False,False,6,1.0,5.0,positive experience,False
a8c97fba-47df-425d-9057-6f3eba38b70b,A Google user,very good,5,0,18.3.1,2025-07-25 09:18:57,9,0.4927,joy,77.90500000000002,False,False,13,0.5481090838885553,10.0,positive app feedback,False
37265023-acfe-48b1-9ac2-3f7e44a9affd,A Google user,gud,5,0,18.0.4,2025-07-25 09:09:28,3,0.0,sadness,121.22000000000003,False,False,91,1.0,69.0,good game reviews,True
a3a9cf4a-8759-4a01-8702-5e3aac6cde6c,A Google user,please fix the some bugs and banned the autoplay player 🙏,1,0,,2025-07-25 09:09:20,57,-0.1779,neutral,86.70500000000001,True,True,11,0.7510422909279901,8.0,autoplay and hacking issues,True
dc64f9c8-3fca-44ce-a024-d27be29ef9ca,A Google user,nice game,5,0,18.2.2,2025-07-25 09:05:38,9,0.4215,joy,120.20500000000001,False,False,4,0.9058594435958889,3.0,nice game reviews,False
f211f8f3-6d90-4ec2-be6e-f8c6ee496517,A Google user,hacking too much bad,1,0,5.4.4,2025-07-25 09:05:30,20,-0.5423,sadness,97.025,False,False,67,1.0,52.0,excessive hacking complaints,False
725e5718-5e78-4938-b221-8af8889d7966,A Google user,nice,5,0,18.2.2,2025-07-25 09:04:23,4,0.4215,neutral,121.22000000000003,False,False,2,1.0,0.0,positive feedback,False
180dae9c-1265-40e1-afea-11a4628c817e,A Google user,very nice,5,0,18.3.1,2025-07-25 09:02:17,9,0.4754,joy,77.90500000000002,False,False,36,1.0,29.0,very nice reviews,False
9c3f1ddf-6a86-4598-bb8d-d07a9c311efb,A Google user,i am first time play this game i play test this game fir i am rating starrrrrrrr⭐⭐⭐⭐🌟🌟🌟🌟🌟🌟🌟,1,0,18.3.1,2025-07-25 09:02:01,91,0.5859,fear,95.02705882352943,False,False,-1,0.0,,Unknown,False
e05ead33-d5b8-4f37-b546-8489bd6c7e21,A Google user,Super game 👌👍,5,0,18.3.1,2025-07-25 08:58:56,13,0.876,joy,77.90500000000002,False,False,84,1.0,62.0,super game praise,False
71a7abbd-efd5-46c7-8715-301d76367c39,A Google user,nice,5,0,18.2.1,2025-07-25 08:58:14,4,0.4215,neutral,121.22000000000003,False,False,2,1.0,0.0,positive feedback,False
365e64ab-9341-4ae8-a066-ac58e2618d12,A Google user,very good but much ads,5,0,18.2.2,2025-07-25 08:53:29,22,0.2724,joy,100.24000000000002,False,False,7,1.0,6.0,excessive ads complaints,True
e0bcfbfa-c3cc-4c19-910b-891c32fe0e52,A Google user,just wow,5,0,18.2.2,2025-07-25 08:46:44,8,0.5859,surprise,120.20500000000001,False,False,28,0.5702100150493385,21.0,"""expressions of amazement""",False
484eaa8a-43df-45f9-a2f3-fb2cde8ed4b0,A Google user,nice game,5,0,18.2.2,2025-07-25 08:43:46,9,0.4215,joy,120.20500000000001,False,False,4,1.0,3.0,nice game reviews,False
9d563237-55d0-4279-88e5-341ba6db413c,A Google user,Nice game,4,0,18.2.2,2025-07-25 08:40:14,9,0.4215,joy,120.20500000000001,False,False,4,0.8824746046767117,3.0,nice game reviews,False
4020cc8c-8dfa-4951-bf0b-a2ac59a52a11,A Google user,vvvv good,5,0,18.2.2,2025-07-25 08:32:22,9,0.4404,neutral,120.20500000000001,False,False,-1,0.0,,Unknown,False
95c4b0b2-62ae-46f4-9637-6d2c8f2f2771,A Google user,"ভাই আপনাদের এই কেরামবোট খেলা যাবে না আর, এর কারণ হচ্ছে কখনো আমরা কাজের সময়, অথবা কোন প্যাকেজ সিলেট করবার সময়, একটা করে অ্যাড চলে আসে যার মেয়াদ অনেকক্ষণ, অ্যাড এটা করস করে ক্যানসেল দেয়ার পরে, আবার নতুন করে কেরাম বোট চালু হয়",1,0,18.2.1,2025-07-25 08:16:57,226,0.0,neutral,78.59,False,False,16,0.9780347028455049,13.0,ad complaints,False
ef362c8e-536d-4226-8d01-e5efcb8ee372,A Google user,Best game,5,0,18.2.2,2025-07-25 08:06:34,9,0.6369,neutral,120.20500000000001,False,False,12,0.660240242940248,9.0,best game reviews,False
3deaf449-865f-4d8a-893a-8533a568cada,A Google user,Palt Good,5,0,,2025-07-25 08:04:23,9,0.4404,neutral,120.20500000000001,False,False,0,1.0,0.0,positive feedback,False
229881ad-ae05-4622-9aeb-7278aadceea0,A Google user,ye game sirf hacker ata he,5,0,,2025-07-25 08:02:45,26,0.0,neutral,87.94500000000002,False,False,1,1.0,1.0,game quality comments,False
0484f381-88be-495a-b2ac-2299810c38d5,A Google user,not bad,2,0,,2025-07-25 07:53:43,7,0.431,disgust,120.20500000000001,False,False,-1,0.0,,Unknown,False
a2848c9a-e7e8-4ef0-8ad3-ceeabaf9a4e0,A Google user,best game ever,5,0,18.2.2,2025-07-25 07:36:32,14,0.6369,neutral,90.99000000000004,False,False,75,1.0,57.0,"""best game ever""",False
6fe8f6e7-c24e-4d3a-8162-857d4bfbb1eb,A Google user,over add irritate minded game not peaceful Play worst worst very worst and uninstall this game 😡😡😡😡😡😡😡,1,0,18.3.1,2025-07-25 07:36:10,102,-0.9129,anger,63.69500000000001,False,True,-1,0.0,,Unknown,False
ae525228-7be7-476d-8e30-9aed05348886,A Google user,👍👍👍,5,0,18.2.2,2025-07-25 07:36:03,3,0.0,neutral,0.0,False,False,3,1.0,2.0,emojis and non-english words,False
44654bb4-e2ef-4d14-b4a9-c9bbb880bc03,A Google user,জয়,5,0,18.2.2,2025-07-25 07:33:42,3,0.0,neutral,121.22000000000003,False,False,16,0.27512473639002105,13.0,ad complaints,False
1666d1f6-9d9f-47e4-8f7b-4fc848f9396a,A Google user,hevvy game,5,0,,2025-07-25 07:27:53,10,0.0,neutral,120.20500000000001,False,False,-1,0.0,,Unknown,False
15ce976c-f22d-461e-a9dd-99f0bf839ef9,A Google user,good,5,0,18.2.2,2025-07-25 07:21:03,4,0.4404,neutral,121.22000000000003,False,False,0,1.0,0.0,positive feedback,False
a2705067-5d29-4249-87d8-f9395de853c3,A Google user,good game,1,0,18.2.2,2025-07-25 07:19:21,9,0.4404,joy,120.20500000000001,False,False,5,0.96596997924305,4.0,positive game reviews,False
33649992-7974-4361-86ed-5e4e2c04f9be,A Google user,nice time paas,5,0,,2025-07-25 07:19:08,14,0.4215,joy,119.19000000000003,False,False,57,0.20415700607690782,45.0,passing time enjoyably,False
a0e39730-d9c6-43a5-8846-3effa3afabf9,A Google user,awesome 👌👌,5,0,15.5.0,2025-07-25 07:18:58,10,0.9466,joy,36.62000000000003,False,False,62,1.0,4.0,positive game reviews,False
6dd6a94c-3943-4430-b7c3-bab66d5c6f4a,A Google user,interesting,5,0,18.3.1,2025-07-25 07:18:36,11,0.4019,neutral,-47.97999999999996,False,False,-1,0.0,,Unknown,False
88c8d4e8-1151-424c-aa47-7ede6da83a47,A Google user,👌🏻,5,0,18.3.1,2025-07-25 07:00:36,2,0.7297,neutral,0.0,False,False,3,1.0,2.0,emojis and non-english words,False
fe0e470d-eaec-4cf9-a13e-90b773cdf86a,A Google user,I like you game,5,0,18.2.1,2025-07-25 06:59:55,15,0.3612,joy,118.17500000000001,False,False,92,1.0,4.0,positive game reviews,False
1684afb1-c92e-48c9-abd1-ee91a3009468,A Google user,niec,5,0,18.2.2,2025-07-25 06:59:44,4,0.0,neutral,121.22000000000003,False,False,81,1.0,59.0,incomprehensible feedback,False
71efe5dc-0606-4dab-b13d-0493bd012dd9,A Google user,"Kara mode is my game, my relax care abroad, To new players to ago. Thanks",5,0,18.3.1,2025-07-25 06:57:30,73,0.8402,joy,78.81000000000003,False,False,1,1.0,1.0,game quality comments,False
6ca68580-a1a2-41de-ab39-f5ec16aa2bbe,A Google user,good game,5,0,18.2.2,2025-07-25 06:55:20,9,0.4404,joy,120.20500000000001,False,False,5,0.8792063026538931,4.0,positive game reviews,False
a211fa6e-7fb2-4e00-aaf2-253314f36d44,A Google user,ad remove plizz,5,0,18.3.1,2025-07-25 06:54:15,15,0.0,neutral,90.99000000000004,False,False,31,1.0,24.0,ad removal issues,False
aa3a7198-84ba-4fdc-949b-e9e2e7c64eb3,A Google user,nice game,5,0,18.2.2,2025-07-25 06:47:07,9,0.4215,joy,120.20500000000001,False,False,4,0.9778688865121007,3.0,nice game reviews,False
1b5a00c0-5cbc-49bf-a6e5-91c886cad21e,A Google user,best,5,0,18.2.2,2025-07-25 06:40:52,4,0.6369,neutral,121.22000000000003,False,False,18,0.6317109843496712,14.0,"""app performance evaluation""",False
262d0257-0206-4921-88fb-8e80753e37c8,A Google user,good,5,0,18.2.2,2025-07-25 06:39:50,4,0.4404,neutral,121.22000000000003,False,False,0,1.0,0.0,positive feedback,False
