id,user,text,rating,likes,app_version,date,emotion,vader_sentiment,readability,text_length,contains_bug_keywords,contains_request_keywords,topic,merged_topic,merged_topic_label,pain_point
b443b5cf-6454-47ab-9d95-337ddb8276ac,A Google user,"It was amazing for the first 2 years, I would play daily for 20 minutes, some days even hours, but after leaving for about a year, coming back was completely overwhelming. There were too many new characters, and I had no idea where to start, my characters which were the old meta didn't suffice anymore, I had a complete over abundance of things to do (in a bad way) and, the music changed, which was a big part of my experience before. I don't know what I'd suggest. Just sucks, I miss the old game.",2,0,,2025-07-20 01:02:53,surprise,-0.8625,65.1792763157895,500,False,True,90,6,Pay-to-Win Costs,False
ae17f49d-355a-428c-b726-2c3dbb6ff202,A Google user,"I've never been so disappointed so hard at a game. I used to play this back around 2021-2022, I've had so much progress. But due of the situation at the time, I had to uninstall the game. Today I tried to went back, but I was dumbfounded when I realized my account was set back from the start. ODDLY ENOUGH I can still find my old profile by searching it at the ""add friends."" This account is the same I used back then, and it did nothing.",1,0,,2025-07-19 13:59:56,surprise,0.1016,85.1519827586207,439,False,True,21,2,Chat System Issues,False
1487f05a-1352-43d2-a023-d00f69da984f,A Google user,"DE LOS MEJORES QUE HE PROBADO, NO PUEDE SER QUE NO TENGA MUCHO MAS RECONOCIMIENTO DEL QUE TIENE AHORA, PUEDES SUBIR SÚPER RAPIDO DE NIVEL, ES MUY FÁCIL E INTUITIVO, PUEDES JUGAR SIEMPRE, ESO ES DE LO QUE MAS ME ENCANTA DEL JUEGO, AUNQUE TAMBIEN LAS HABILIDADES DE LOS PERSONAJES Y LOS PERSONAJES EN SI ES LO QUE LE DA VIDA AL JUEGO, EL QUE HAYAN TENIDO TIEMPO DE AGREGARLES HISTORIAS DETRÁS DE TU PERSONAJE FAVORITO HACE QUE TE ENCARIÑES MÁS, NO TENGO MÁS PALABRAS, UN JUEGO MUY BUENO RECOMENDADISIMO",5,1,1.172.01,2025-07-19 13:58:43,neutral,-0.6808,-11.414999999999978,500,False,False,2,0,Проблемы с аккаунтом,False
aeb5aa70-3e05-44a1-bbb3-36196088964e,A Google user,"play this after hiatus 2 year. and facing with loading issue, my network fast af on other game work fine. try afk journey same problem never ending loading. fix it or just close the company",1,0,1.172.01,2025-07-18 22:46:20,sadness,0.128,77.09660714285717,189,True,False,3,6,Pay-to-Win Costs,False
40406496-a473-4812-8a81-0dda328295ed,A Google user,"I love this game to death, but sadly I have to knock a couple stars off cuz of the constant spam of ""Hey you did a thing! here's a value bundle you can't afford!""",2,0,1.171.01,2025-07-18 08:40:46,sadness,-0.6467,90.05058823529413,162,False,False,-1,6,Pay-to-Win Costs,False
e13115d8-3874-4216-8a52-9ce3ef04afc4,A Google user,"Legit is such a damn good game. I've know about the game ever since it came out, legit I swear there wasn't a time that I didn't see an ad for this game. So after finally getting a memory card for my phone, I decided why not. So I downloaded it. And legit I'm already hooked and I've only played for 1 day. It's like one of those games, that is like a cookie clicker game, you begin playing and your instantly hooked thousands of cookies later lmao. I've already made my first purchase too! Download!",5,12,1.172.01,2025-07-17 10:05:07,joy,0.9133,79.23375000000003,500,False,False,34,6,Pay-to-Win Costs,False
1a3fcb66-dc70-4532-95ec-630542fc2a4a,A Google user,"been playing for 5 years, almost 6 with the anniversary- this game sucks. they scared me to death with the new gamemode thing and made me think i lost everything- and when i managed to switch back to 'classic' mode, the game was unplayable. its laggy and buggy and i dislike it. do better.",1,1,,2025-07-17 09:36:55,sadness,-0.8591,77.33166666666666,289,True,False,-1,6,Pay-to-Win Costs,False
66479cee-4279-4f5c-95b8-aea8377b9433,A Google user,very good,5,0,1.172.01,2025-07-16 23:19:49,joy,0.4927,77.90500000000002,9,False,False,47,7,Positive Feedback,False
6a2b6935-b61d-44cb-b69d-b6e2ed5922a8,A Google user,PERFECTION!!!,5,0,1.114.02,2025-07-16 17:28:33,anger,0.6784,-47.97999999999996,13,False,False,35,5,Customer Praise,False
b9f55550-9fac-4275-aa8c-e566a7b5bc80,A Google user,"Great game, super fun, allows me to be extra lazy, however, i have been away for nearly three years and I came back to being way behind. I think there should be better rewards for returning players because by the time I come close to catching up I'll be behind again and I really do not feel like starting over in a new server",5,5,1.171.01,2025-07-16 16:37:17,joy,0.9286,59.35187500000002,326,False,False,-1,6,Pay-to-Win Costs,False
39edabea-417b-42c8-a7f2-457682627156,A Google user,I had a lot of fun playing this game and need assistance recovering an old account. I'm not interested in more than one party from another nation that would have people quit the game. Hard Pass >,5,0,1.102.01,2025-07-16 11:42:06,joy,0.6604,71.06500000000001,195,False,False,21,2,Chat System Issues,False
8d5b3739-0dfc-4095-8c44-6d539af32f5a,A Google user,"still very much pay to win garbage, with overinflated prices. utterly disgraceful. the level of greed is ridiculous.",1,0,,2025-07-16 07:34:40,disgust,-0.2682,47.30000000000004,116,False,False,18,6,Pay-to-Win Costs,False
ab6712fc-0dd9-4742-b5c4-c245f97aac5d,A Google user,"Update 25/07/16: I don't like the new chat frame & feature at all, i's very small, limited and it doesn't give any notification at all like the old chat. I have to downgrade the star into 3 since this new disappointing feature really affect my guild performances.",3,1,1.172.01,2025-07-16 07:13:42,sadness,-0.6109,58.429130434782635,263,False,True,57,2,Chat System Issues,False
6f2421e3-54d3-4405-a1de-fa8b53a29499,A Google user,Nice game But HUGE lags. really the lags are so bad I usually have to close the game and then again get to it,3,0,,2025-07-15 17:41:16,sadness,-0.7996,92.43000000000002,109,False,False,0,6,Pay-to-Win Costs,False
293a7e39-f21f-448c-9efa-a3c79b7e22ad,A Google user,we love this game twin 🌹,5,0,1.171.01,2025-07-15 06:14:35,joy,0.6369,117.16000000000003,24,False,False,39,1,Positive Game Experience,False
75409d34-c9eb-480a-98cf-09dc9b266787,A Google user,"haven't played in a while and thought my progress was lost, had to switch to classic but unfortunately it was really buggy i.e tabs not loading it not allowing me to open the mailbox. I see no reason for there to be two different versions. (why change what was working fine) Edit - my account was not lost it's just really buggy and hard to play",2,0,1.54.01,2025-07-14 09:32:32,sadness,-0.108,75.80586538461539,345,True,False,-1,6,Pay-to-Win Costs,False
72ea1b46-f30a-4880-9bf3-04ac8331029c,A Google user,"What happened to the thousand summons l was promised if l used the link in the video to download the game, which I did? Enjoying the game so far but expecting a wall before long.",4,0,1.171.01,2025-07-13 10:51:48,joy,0.714,75.46678571428575,178,False,False,67,6,Pay-to-Win Costs,False
404dbd38-1de8-4f13-b80c-a7e5513c10fb,A Google user,love it but I did lose my old account but I love the designs and attention to detail I love the characters and the community is great for what I've seen so far and the game play is great,5,0,1.171.01,2025-07-12 20:55:36,joy,0.9818,60.95769230769231,186,False,False,-1,6,Pay-to-Win Costs,False
072d878e-dcf0-44ab-a692-be4d2169f381,A Google user,"I am very new to the game, but the early rewards are many, and I have yet to see an ad. I have high hopes this game will not end up on the pyre like the last 4 i tried. The graphics are really good, and there are many game modes i have yet to even try. it has been a lot of years. they keep cramming more into this game. it is too much. I am done. new players have no chance. even old monsters have little chance unless they are a super whale. if you can stomach the cost and time investment, enjoy.",3,0,1.170.01,2025-07-12 18:55:03,joy,0.9798,94.65750000000001,499,False,False,40,6,Pay-to-Win Costs,False
0fb48d42-8fbe-4041-98b7-1613e54aef24,A Google user,Love it ngl. It's nostalgic.,5,0,1.171.01,2025-07-12 14:47:10,neutral,0.6369,83.32000000000004,28,False,False,-1,6,Pay-to-Win Costs,False
14f71355-c1d2-48b1-8542-68823cbf063b,A Google user,meh,5,0,1.171.01,2025-07-12 10:01:15,neutral,-0.0772,121.22000000000003,3,False,False,2,0,Проблемы с аккаунтом,False
0f0f8cf8-4683-4e11-ad1c-ff87f68bd7ef,A Google user,good,5,0,,2025-07-12 02:17:54,neutral,0.4404,121.22000000000003,4,False,False,1,8,Mixed Feedback,False
3e469e73-2294-41c7-bdb2-ba4e52bdf089,A Google user,this game is perfect,5,0,,2025-07-11 11:43:32,joy,0.5719,97.025,20,False,False,70,1,Positive Game Experience,False
0c98667b-bc62-4435-8382-ee268b5e800c,A Google user,it's good,5,0,1.171.01,2025-07-11 09:44:59,joy,0.4404,120.20500000000001,9,False,False,36,7,Positive Feedback,False
0b4cd374-e139-47f9-a41a-c9eeb0ad1bc8,A Google user,good,5,0,,2025-07-10 08:14:28,neutral,0.4404,121.22000000000003,4,False,False,1,8,Mixed Feedback,False
f1c3f583-0afb-4c20-aa70-80255c9abafb,A Google user,played this 2019 and came back 2025 still good as back then,5,0,1.171.01,2025-07-09 20:07:19,neutral,0.6486,110.055,59,False,False,-1,6,Pay-to-Win Costs,False
8dd88761-7c11-4dac-af4d-6ce03c4d782d,A Google user,good game !!!!!!!!,5,1,1.171.01,2025-07-08 23:22:07,joy,0.6209,120.20500000000001,18,False,False,54,1,Positive Game Experience,False
475eae46-673c-409e-ab1a-69b612801c0a,A Google user,Great game!!,5,0,1.171.01,2025-07-08 22:30:13,joy,0.6892,120.20500000000001,12,False,False,54,1,Positive Game Experience,False
d63664eb-58f7-4b37-a086-d5c951143fe4,A Google user,"they are ruining AFK Arena by implementing the worst aspects of AFK companions into AFK Arena. they have already ruined the chat system, which is literally the only reason why I played this game, and now it's just a headache to use.",1,2,1.171.01,2025-07-08 13:53:14,anger,-0.7783,54.591428571428594,232,False,False,3,6,Pay-to-Win Costs,False
4754e52a-fa98-4def-a59f-7101f43e11bb,A Google user,good game,4,0,,2025-07-08 10:45:59,joy,0.4404,120.20500000000001,9,False,False,4,1,Positive Game Experience,False
1cfaa041-be9d-4a7a-9409-f3b995cfa393,A Google user,"This is the best ""APP EVER!!!!!!!"" and it's good that I found it!",5,0,1.72.01,2025-07-08 04:33:57,joy,0.8507,109.12980769230771,65,False,False,38,6,Pay-to-Win Costs,False
92d2cc31-8128-4bf7-bc13-3be447ab886c,A Google user,"This is less a review of the game, which is quite addicting, and more an indictment against their advertisements. You guys have beautiful art and a wonderful fantastical aesthetic and visual style and yet I've seen several ads on YouTube.. Using AI art. Art that doesn't just look very obviously AI and stolen, but doesn't even match the aesthetic of the game. Whoever decided on that needs to be fired.",2,1,,2025-07-08 03:47:58,disgust,-0.296,62.09928571428571,403,False,True,40,6,Pay-to-Win Costs,False
01cabded-982b-454e-8278-60dc8ca7c355,A Google user,sooo much fun,4,0,1.171.01,2025-07-07 17:13:24,joy,0.5106,119.19000000000003,13,False,False,44,4,Addiction and Engagement,False
614cae12-1dbc-43a9-bbe3-bd7b99ad70c6,A Google user,"The recent chat update stops notifications. Chat fonts cannot be resized. Chat is confined to a much smaller, less useful screen. Premium borders no longer work for paid features. Hope the roll the ""upgrade"" back soon.",2,1,1.171.01,2025-07-07 08:22:27,neutral,0.4033,74.97700000000002,218,False,True,57,2,Chat System Issues,False
769d964d-eba1-45de-b0d4-c87d7511a803,A Google user,Good game,5,0,1.171.01,2025-07-06 21:32:50,joy,0.4404,120.20500000000001,9,False,False,4,1,Positive Game Experience,False
da3bf68f-2d54-4bf6-8a30-ce54ecf331ec,A Google user,"Love this game. I had to delete it bc i dont have enough space on my phone for it & I even have an SD card. its one of my favorite games. I miss playing it. If u have the space, u should definitely try it out. It is a little slow in the beginning but you always get amazing rewards without spending tons of cash. Thank u! Keep up the great work.",5,3,1.167.01,2025-07-06 11:30:13,joy,0.9778,89.47000000000003,345,False,False,34,6,Pay-to-Win Costs,False
9617d0ee-775b-4221-baea-792e9411ded4,A Google user,Супер,5,0,1.156.02,2025-07-06 06:51:24,neutral,0.0,121.22000000000003,5,False,False,101,0,Проблемы с аккаунтом,False
1c517d50-a4db-45e0-b817-2c15552bdccb,A Google user,"Game doesnt update always says encountered an error when updating, please fix your game.",1,0,1.157.01,2025-07-05 17:18:17,neutral,-0.1027,59.68214285714288,88,True,True,0,6,Pay-to-Win Costs,False
0dc5bedc-8a91-4b8d-924e-3aea5da9e215,A Google user,great,5,0,,2025-07-05 04:43:26,joy,0.6249,121.22000000000003,5,False,False,13,5,Customer Praise,False
295caa8c-88f9-4a5b-bc15-7c36589e9a3b,A Google user,erased my game!,1,0,1.170.01,2025-07-05 00:20:45,surprise,0.0,90.99000000000004,15,False,False,-1,6,Pay-to-Win Costs,False
f326c9cb-3fc4-434e-be7a-78e32f31ac05,A Google user,Used to be a good game until they went full milking whales phase of the game when they introduced the bs draconic faction,1,3,1.100.01,2025-07-04 20:42:48,neutral,0.4404,69.46391304347827,121,False,False,-1,6,Pay-to-Win Costs,False
1b02416a-e7ae-4123-ab9f-a12e14ffffc0,A Google user,"Every update this game gets worse, chat is unusable, constantly adding new pay to win features, developers don't listen to their player base. I only log on anymore to talk to people in my guild and now with the latest ""update"" i.e. downgrade, chat is legitimately an eyesore that is difficult to read and gives me a headache. Will wait to see if an update fixes anything, otherwise I'm uninstalling",1,3,1.171.01,2025-07-04 10:52:01,disgust,-0.296,59.75535714285718,398,False,True,57,2,Chat System Issues,False
6330b39b-f149-4b48-9e3d-e2cdf65c19cd,A Google user,"I have been playing for years and originally this would have been 5stars, however the game is no longer playable since the big update. I didnt want to restart from 0 but everytime I switch back to ""classic"" it stays on 0% for redownloading art resources and nothing on the screen registers as being selected...I literally cannot do anything. I have deleted and reinstalled and its still the same.",1,2,,2025-07-03 08:09:48,surprise,-0.08,60.58711956521742,396,False,False,0,6,Pay-to-Win Costs,False
4c055672-7e62-4628-8667-6ba531098eae,A Google user,"Играл около трёх лет. После перерыва в месяц или два, зашёл в игру, а моего аккаунта больше нет.",1,0,1.163.01,2025-07-03 01:52:50,neutral,0.0,113.10000000000002,96,False,False,101,0,Проблемы с аккаунтом,False
f9c44bc7-db06-4cf8-8c8c-83c96d9db15a,A Google user,nevermined figured out the problem and got my account back.,4,0,1.171.01,2025-07-02 18:02:46,neutral,-0.4019,69.78500000000001,59,False,False,-1,6,Pay-to-Win Costs,False
f33e93c9-aca2-426e-b5a2-ad3f87a416bc,A Google user,Did not appreciate having to uninstall just to get the update 😡 (Update7/2/25) Once again had to uninstall to update. Please fix!!,1,0,,2025-07-02 10:44:40,sadness,0.1596,52.57714285714289,130,False,True,0,6,Pay-to-Win Costs,False
02c08f74-9f51-4137-b5a0-66391f47f685,A Google user,ممتعة,5,0,1.143.01,2025-07-01 21:59:05,neutral,0.0,121.22000000000003,5,False,False,2,0,Проблемы с аккаунтом,False
31b0335f-6cce-4da7-be97-89e6f5c658a5,A Google user,"i have been playing a month on the companion servers and it is really fun it isn't pay to win and overal just chill, the lore is incredible and i love the small event/new mjni games that they add",5,0,1.170.01,2025-07-01 19:53:55,joy,0.7953,58.78846153846153,195,False,True,-1,6,Pay-to-Win Costs,False
fc04888e-3b6e-4322-aae7-0b80ad2cd912,A Google user,50k diamonds in the stargazing room and only 2 heroes. The drop rates are non-existent.,1,1,1.170.01,2025-07-01 19:37:26,neutral,0.296,75.14250000000001,87,False,False,17,0,Проблемы с аккаунтом,False
52652137-c589-4c5d-9304-8b8b5854d263,A Google user,"new chat ui is hard to navigate, they also removed many stickers and made the buttons very small and hard to press. Not a good change at all",2,0,1.161.01,2025-07-01 17:35:40,sadness,-0.5377,80.83214285714287,140,False,False,57,2,Chat System Issues,False
02e66ae7-97a0-4265-abe9-1207dde9bc10,A Google user,"No landscape mode, the starting cutscene sounds like it was recorded in the previous millennium, and the game starts by hand holding you without the option to choose an account if you've already played before. also, switching Google play accounts is a mess. and for some reason they deleted all the progress and started a new one? and yes developers I know you can go back to classic mode",2,0,1.170.01,2025-07-01 04:26:36,neutral,0.8834,69.16972826086958,388,False,False,-1,6,Pay-to-Win Costs,False
dbe33848-f388-40dc-a4b8-cebfd5d653de,A Google user,hate to put this as a 1 star but the game literally deleted ALL of my save data I had. which really upsets me. unfortunately uninstalling due to my data loss.,1,2,1.170.01,2025-07-01 03:30:26,sadness,-0.8012,73.54021505376345,158,False,False,-1,6,Pay-to-Win Costs,False
85e84483-59b8-4a3a-9c82-db4e01c1796e,A Google user,"amazing game...even the wiki is interesting! update: still love the game, unfortunately I cannot recover my account, but tis but a set back...a set back that can be fixed with time",5,0,1.169.01,2025-06-30 03:24:52,surprise,0.6643,70.81118279569893,180,False,False,-1,6,Pay-to-Win Costs,False
58891a5e-de39-4b5e-bec9-461535597351,A Google user,"It's a good game, but after I changed my phone, I couldn't find my account because it was on Play Games.",5,0,1.170.01,2025-06-29 23:09:29,neutral,0.6187,84.8057142857143,104,False,False,-1,6,Pay-to-Win Costs,False
9db59bdf-c8c4-46e6-8a70-dbbc2a1485ab,A Google user,I wanted to come back to this game until I found out that they killed my old progress by releasing a new in app game dividing the player base and resetting gameplay but with less content and worse... why lmao,3,0,,2025-06-29 12:50:21,anger,0.189,56.255000000000024,208,False,False,-1,6,Pay-to-Win Costs,False
a0a40a2f-f63e-4435-b40a-76395a65d032,A Google user,Completely annoyed I was enticed back into the game by 1000 summons only to find out the changed the game entirely and made it so you gotta start over. never mind the money I and anyone else spend to progress on what's now the classic server. this is ridiculous. on top of that the games so annoying when trying to log in. it took signing in twice with Google to get my account to come up and it's still directing me around on a level 137 account like I just opened the game. Don't waste your time,1,4,1.170.01,2025-06-28 09:55:13,anger,-0.116,76.17222508591067,497,False,False,21,2,Chat System Issues,False
f4626a1d-bfd1-46ea-a272-e8973e8941e9,A Google user,downloaded this from a TikTok ad saying download from this video for a 1000 free summons little did I know you have to do a bunch of things before then so the excitement of trying to get characters I know so I can keep playing and level them up and progess the story all wore off when I need to do so much to even try for the hero I want to play on my team so I just Uninstalled the one thing I wanted to at least try for couldn't even do so,1,1,,2025-06-28 09:54:12,neutral,0.931,4.325000000000017,441,False,False,67,6,Pay-to-Win Costs,False
2d8ce155-4014-45cd-be55-edbf1cddab12,A Google user,great game but it deletef all my progress after a break of mine!! insanity,2,1,1.43.01,2025-06-28 06:34:57,sadness,0.1984,77.81071428571428,74,False,False,27,6,Pay-to-Win Costs,False
91fa296e-9a77-46d8-a654-a3eb99cc0e42,A Google user,"giving it ⭐⭐ not more because recent crash, I can't even log for these 3 weeks, please fix",2,1,1.170.01,2025-06-27 10:04:45,neutral,0.1868,85.07411764705884,90,True,True,-1,6,Pay-to-Win Costs,False
5c57d69c-1aca-4e18-9a9d-fc40cd85fdde,A Google user,simply the best Mobile game around . I've nothing else to say ❤️,5,0,1.170.01,2025-06-26 16:02:23,joy,0.6369,85.88886363636365,64,False,False,34,6,Pay-to-Win Costs,False
af5d0272-e449-4ef2-a1dc-514fe693b4c0,A Google user,GUNCELLEME YUZUNDEN 4 SENELIK HESABIM GITTI YOK OLDU ACILMIYOR COK SINIRLIUIM,1,1,,2025-06-26 14:29:33,neutral,0.0,64.9245454545455,77,False,False,2,0,Проблемы с аккаунтом,False
ce96b68b-9938-41f3-9883-6f7f5778466f,A Google user,slow,2,1,,2025-06-26 13:37:14,neutral,0.0,121.22000000000003,4,False,False,0,6,Pay-to-Win Costs,False
8a90acdc-5f8c-4494-95dd-f2eda0fdb0ce,A Google user,"Ive been playing this game for a couple years, it's pretty good.",5,0,1.170.01,2025-06-26 10:22:30,joy,0.7845,88.905,64,False,False,-1,6,Pay-to-Win Costs,False
2b712b49-0473-47a8-b7c1-e060e00bf934,A Google user,"hevesle başladığım bir oyundu ne yaparsam yapayım satın alım yapmadan oyunu oynayamadım, 15 gün sonra hesabım silinecek.. umarım benden daha iyi şansınız olur.",5,0,,2025-06-25 07:02:19,neutral,0.0,73.77989130434786,159,False,False,2,0,Проблемы с аккаунтом,False
a0efd241-7e09-4c7e-9b74-e73d316ccf17,A Google user,"Classic and Companions are different games, essentially 2 afk games in one. If you like one you'll like the other, cheers",5,0,1.170.01,2025-06-24 09:53:55,joy,0.7964,75.32035714285716,121,False,False,87,6,Pay-to-Win Costs,False
a685f7f5-f278-4b29-801a-d7baa97f75fb,A Google user,"quite a fun game but it has been the second time i am unable to enter the game permanently, when i click in it just jumps out. this hapoened a few years ago with my other device and i just gave up on that device. i have leveled up quite a bit so its a real shame",1,1,1.170.01,2025-06-24 08:02:08,sadness,-0.4331,85.13947368421054,262,False,False,0,6,Pay-to-Win Costs,False
d68484fb-acf5-4670-adfe-8aca8d0cd970,A Google user,deltarun3 is better,4,0,1.170.01,2025-06-23 22:45:53,neutral,0.4404,90.99000000000004,19,False,False,0,6,Pay-to-Win Costs,False
9667d789-9f54-44c2-b24e-5b3b994b188c,A Google user,Got a new phone and lost all my data. But other than that i had no trouble with thr game other than the heavy HEAVY grinding issue.,1,1,1.170.01,2025-06-23 16:31:37,sadness,0.3043,83.46583333333336,131,True,False,-1,6,Pay-to-Win Costs,False
0e489960-f1fc-4d29-ab78-aa77b3ddba9b,A Google user,AFK game that takes too much space.,2,2,1.170.01,2025-06-23 07:36:56,disgust,0.0,115.13000000000002,35,False,False,3,6,Pay-to-Win Costs,False
