merged_topic_label,total_reviews,avg_vader_sentiment,avg_text_length,avg_readability,bug_keyword_rate,request_keyword_rate,pain_point_flag
in-game currency issues,47,0.3594063829787234,161.7872340425532,84.01532492739999,0.02127659574468085,0.0425531914893617,False
in-game purchases and rewards,91,0.19202637362637362,277.7802197802198,78.5846044934922,0.08791208791208792,0.06593406593406594,True
independence day ads,17,0.5421117647058823,11.352941176470589,116.06101604278078,0.0,0.0,False
jackpot rewards,50,0.755828,79.08,79.77472354433418,0.0,0.02,False
lack of engagement,17,-0.2177529411764706,40.88235294117647,74.60976212619437,0.0,0.0,True
lack of support,13,0.1926076923076923,196.92307692307693,68.15911765289712,0.07692307692307693,0.07692307692307693,True
large wins,40,0.5961725,18.3,91.38616964285715,0.0,0.0,False
level progression issues,15,0.031693333333333344,189.53333333333333,66.59256556238881,0.0,0.2,True
long-term usage,12,0.18705000000000002,29.833333333333332,98.40892857142859,0.0,0.0,False
love and blessings,18,0.64055,15.055555555555555,106.8291666666667,0.0,0.0,False
mixed feedback,17,-0.04743529411764706,14.588235294117647,96.62204751131223,0.0,0.0,True
mixed feelings,42,0.21063809523809524,5.095238095238095,57.886904761904795,0.0,0.023809523809523808,False
mixed positive reactions,47,0.2313191489361702,8.872340425531915,22.81946808510639,0.0,0.0,False
mixed praise and criticism,17,0.5310705882352941,17.41176470588235,53.90529411764708,0.0,0.0,False
money rewards,20,0.326075,26.55,81.55694047619049,0.0,0.0,False
negative quality,16,-0.0201375,8.0,54.87250000000003,0.0,0.0,True
passing time,56,0.41550892857142857,29.482142857142858,101.68154576207955,0.0,0.0,False
payout concerns,38,0.4330894736842105,34.026315789473685,87.02078760249042,0.0,0.0,False
player affection,39,0.6412282051282051,18.307692307692307,109.05910256410259,0.0,0.0,False
player enjoyment,28,0.5917892857142857,21.464285714285715,109.63059948979593,0.0,0.0,False
positive app experiences,78,0.6662820512820513,46.51282051282051,96.32943119984328,0.0,0.02564102564102564,False
positive experiences,15,0.5760866666666666,12.333333333333334,-29.841666666666633,0.0,0.0,False
positive feedback,368,0.5319608695652175,6.9728260869565215,79.14626358695655,0.0,0.0,False
positive feelings,21,0.6908047619047619,13.428571428571429,109.27619047619051,0.0,0.0,False
positive game experience,41,0.5453902439024391,13.463414634146341,109.35841463414636,0.0,0.0,False
positive game feedback,184,0.5789364130434782,16.054347826086957,110.78343591191418,0.0,0.005434782608695652,False
positive impressions,42,0.46270476190476184,6.023809523809524,90.93321428571431,0.0,0.0,False
positive praise,16,0.5008,12.0625,100.99375000000002,0.0,0.0,False
positive sentiment,48,0.6362020833333334,9.354166666666666,115.40697916666669,0.0,0.0,False
positive sentiments,22,0.28177727272727277,10.545454545454545,103.87727272727275,0.0,0.0,False
positive vibes,15,0.7202333333333333,12.066666666666666,44.60528571428575,0.0,0.0,False
real money rewards,42,0.3408904761904762,57.142857142857146,90.81271974626455,0.0,0.07142857142857142,True
relaxation and entertainment,25,0.45186,31.92,57.18947922077925,0.0,0.0,False
religious faith,11,0.4511636363636363,65.81818181818181,69.2450552825553,0.0,0.0,False
rewards & bonuses,27,0.8507111111111111,70.92592592592592,82.38396588434308,0.037037037037037035,0.037037037037037035,False
slot casino experience,23,0.778695652173913,137.30434782608697,61.11101237333447,0.0,0.0,False
slot games enjoyment,96,0.6602958333333333,76.23958333333333,90.54846811510805,0.010416666666666666,0.07291666666666667,False
slot machine deception,16,0.03471250000000001,298.625,79.78471349405817,0.125,0.0625,True
slot machine frustration,19,0.3688105263157895,300.0,79.45146224019454,0.05263157894736842,0.10526315789473684,True
slot machines appreciation,32,0.495575,22.0,101.00197341720781,0.0,0.0,False
social gaming & friendships,31,0.8593000000000001,127.70967741935483,78.94426398015692,0.0,0.0,False
spinning rewards,37,0.5087810810810811,57.891891891891895,89.42419609654203,0.02702702702702703,0.0,False
stress relief & relaxation,18,0.7065,83.05555555555556,88.07415087486045,0.0,0.05555555555555555,False
top picks,18,0.6016777777777778,13.555555555555555,100.34138888888891,0.0,0.0,False
top slot app,20,0.637955,76.95,88.61015552677166,0.05,0.0,False
transformative experience,12,0.466775,35.333333333333336,1.2284027777777997,0.0,0.0,False
variety of fun games,32,0.601165625,43.5,87.26047756109024,0.0,0.03125,False
winning and jackpots,52,0.33815576923076923,33.61538461538461,78.67987735948265,0.0,0.019230769230769232,False
winning and rewards,42,0.8691071428571429,38.88095238095238,94.83702830377645,0.0,0.0,False
winning experiences,20,0.8209099999999999,14.55,96.91148214285717,0.0,0.0,False
