merged_topic_label,anger,disgust,fear,joy,neutral,sadness,surprise
in-game spending,0.0008003201280512205,0.00040016006402561027,0.0,0.0010004001600640256,0.004001600640256103,0.001600640256102441,0.00020008003201280514
initial impressions,0.0,0.0,0.0,0.0026010404161664665,0.0006002400960384153,0.0,0.0
initial positive impressions,0.0,0.0,0.0,0.001800720288115246,0.0006002400960384153,0.0,0.0
initial stages,0.0,0.0,0.0,0.0014005602240896359,0.0038015206082432974,0.00040016006402561027,0.0
login and account issues,0.00040016006402561027,0.00020008003201280514,0.00020008003201280514,0.0,0.003001200480192077,0.004601840736294518,0.0012004801920768306
long-term engagement,0.0,0.0,0.0,0.0006002400960384153,0.001800720288115246,0.00040016006402561027,0.0006002400960384153
long-term player loyalty,0.0,0.0,0.0,0.004201680672268907,0.0006002400960384153,0.00020008003201280514,0.00020008003201280514
military strategy,0.00040016006402561027,0.00020008003201280514,0.00040016006402561027,0.003001200480192077,0.0026010404161664665,0.0,0.0012004801920768306
misleading advertisements,0.0012004801920768306,0.006602641056422569,0.0,0.0014005602240896359,0.014205682272909163,0.0024009603841536613,0.0012004801920768306
misleading advertising,0.0012004801920768306,0.001600640256102441,0.0,0.0,0.0028011204481792717,0.00020008003201280514,0.00020008003201280514
misleading visuals,0.00020008003201280514,0.0020008003201280513,0.0,0.00020008003201280514,0.0070028011204481795,0.0008003201280512205,0.0006002400960384153
mixed feelings,0.0,0.0020008003201280513,0.0,0.0,0.0,0.00040016006402561027,0.0
mixed reactions,0.0,0.0014005602240896359,0.0,0.0006002400960384153,0.0024009603841536613,0.00020008003201280514,0.0012004801920768306
mobile gaming and apps,0.00020008003201280514,0.0,0.0,0.0024009603841536613,0.001800720288115246,0.0,0.00020008003201280514
negative app experience,0.00040016006402561027,0.001800720288115246,0.0,0.00040016006402561027,0.0006002400960384153,0.00040016006402561027,0.00020008003201280514
negative feedback,0.00020008003201280514,0.0014005602240896359,0.00020008003201280514,0.0,0.0,0.0012004801920768306,0.0
negative game experience,0.00020008003201280514,0.0010004001600640256,0.0,0.00020008003201280514,0.00040016006402561027,0.001800720288115246,0.0
neutral expressions,0.00020008003201280514,0.0,0.0,0.0006002400960384153,0.003401360544217687,0.0,0.0
outstanding experience,0.0,0.0,0.0,0.00020008003201280514,0.005002000800320128,0.00020008003201280514,0.0014005602240896359
pay-to-play concerns,0.0,0.0,0.0,0.00020008003201280514,0.0024009603841536613,0.0008003201280512205,0.0
pay-to-win concerns,0.0012004801920768306,0.001600640256102441,0.0,0.0012004801920768306,0.001800720288115246,0.0014005602240896359,0.0008003201280512205
pay-to-win frustration,0.0014005602240896359,0.0020008003201280513,0.00020008003201280514,0.0024009603841536613,0.007202881152460984,0.001600640256102441,0.0008003201280512205
performance issues,0.00020008003201280514,0.0,0.0,0.0,0.0014005602240896359,0.0008003201280512205,0.0
player appreciation,0.0,0.0,0.0,0.003001200480192077,0.0,0.0,0.0
positive app experience,0.0,0.0,0.0,0.011804721888755502,0.0010004001600640256,0.00020008003201280514,0.00040016006402561027
positive app feedback,0.0,0.0,0.0,0.0006002400960384153,0.012204881952781112,0.0,0.0
positive feedback,0.0,0.00020008003201280514,0.0,0.02180872348939576,0.07923169267707082,0.00020008003201280514,0.0022008803521408565
positive game experience,0.0,0.0,0.0,0.045018007202881155,0.001600640256102441,0.0,0.001800720288115246
positive game feedback,0.00040016006402561027,0.00040016006402561027,0.0,0.016606642657062826,0.003601440576230492,0.00040016006402561027,0.00020008003201280514
positive game feel,0.0,0.0,0.0,0.004401760704281713,0.0008003201280512205,0.0,0.0
positive gaming experience,0.0,0.0,0.0,0.017006802721088437,0.0008003201280512205,0.0,0.00020008003201280514
positive immersive experience,0.0,0.00020008003201280514,0.0,0.0022008803521408565,0.0006002400960384153,0.0,0.00020008003201280514
positive praise,0.0,0.00040016006402561027,0.0,0.008403361344537815,0.010004001600640256,0.00020008003201280514,0.006202480992396959
positive progress,0.0,0.0,0.0,0.003401360544217687,0.0008003201280512205,0.0,0.00020008003201280514
positive quality,0.0,0.0,0.0,0.0006002400960384153,0.003001200480192077,0.0,0.0
regional fairness concerns,0.0006002400960384153,0.0006002400960384153,0.0,0.0,0.0014005602240896359,0.00040016006402561027,0.00020008003201280514
scam and fraud alerts,0.0006002400960384153,0.00020008003201280514,0.0012004801920768306,0.0,0.0008003201280512205,0.0,0.0
strategy and power,0.0,0.0,0.0,0.0022008803521408565,0.0014005602240896359,0.0,0.00020008003201280514
time wasting,0.00040016006402561027,0.003001200480192077,0.00020008003201280514,0.0020008003201280513,0.0014005602240896359,0.00020008003201280514,0.0
top empire game,0.0,0.0,0.0,0.0008003201280512205,0.0024009603841536613,0.00020008003201280514,0.00020008003201280514
top game praise,0.0,0.0,0.0,0.003001200480192077,0.001600640256102441,0.0,0.00040016006402561027
update and loading issues,0.00040016006402561027,0.0,0.0,0.0,0.0012004801920768306,0.003201280512204882,0.00040016006402561027
update frequency and storage,0.0006002400960384153,0.0006002400960384153,0.0,0.0,0.0038015206082432974,0.0022008803521408565,0.0012004801920768306
user appreciation,0.0,0.0,0.0,0.0022008803521408565,0.006602641056422569,0.0,0.0
user feedback,0.0,0.00020008003201280514,0.00020008003201280514,0.004001600640256103,0.001600640256102441,0.00020008003201280514,0.0
user interaction and communication,0.0,0.00020008003201280514,0.00020008003201280514,0.0006002400960384153,0.005202080832332933,0.00020008003201280514,0.00020008003201280514
user ratings and feedback,0.0010004001600640256,0.00040016006402561027,0.0,0.001800720288115246,0.0038015206082432974,0.0006002400960384153,0.00040016006402561027
visual design,0.0,0.0,0.0,0.006202480992396959,0.0028011204481792717,0.0,0.00040016006402561027
